"district"	"Glofas_st"	"thr_stat"	"thr"	"floods"	"floods_correct"	"floods_incorrect"	"protocol_triggered"	"triggered_in_vain"	"detection_ratio"	"false_alarm_ratio"
"1"	"KE0331790894"	"KEGVS17"	"q90"	97.568246	21	15	6	12	8	0.71	0.67
"1"	"KE0331790894"	"KEGVS17"	"q95"	158.26082	21	4	17	1	0	0.19	0
"1"	"KE0331790895"	"G5147"	"q80"	51.602074	21	17	4	15	10	0.81	0.67
"1"	"KE0331790895"	"G5147"	"q90"	99.8803859999999	21	15	6	14	10	0.71	0.71
"1"	"KE0331790895"	"G5147"	"q95"	164.37596	21	4	17	1	0	0.19	0
"1"	"KE0331790895"	"KEGVS17"	"q80"	51.80439	21	17	4	17	12	0.81	0.71
"1"	"KE0331790895"	"KEGVS17"	"q90"	97.568246	21	15	6	12	8	0.71	0.67
"1"	"KE0331790895"	"KEGVS17"	"q95"	158.26082	21	4	17	1	0	0.19	0
"1"	"KE0331790896"	"G5147"	"q80"	51.602074	21	17	4	15	10	0.81	0.67
"1"	"KE0331790896"	"G5147"	"q90"	99.8803859999999	21	15	6	14	10	0.71	0.71
"1"	"KE0331790896"	"G5147"	"q95"	164.37596	21	4	17	1	0	0.19	0
"1"	"KE0331790896"	"KEGVS17"	"q80"	51.80439	21	17	4	17	12	0.81	0.71
"1"	"KE0331790896"	"KEGVS17"	"q90"	97.568246	21	15	6	12	8	0.71	0.67
"1"	"KE0331790896"	"KEGVS17"	"q95"	158.26082	21	4	17	1	0	0.19	0
"1"	"KE0331800897"	"G5147"	"q80"	51.602074	5	4	1	14	10	0.8	0.71
"1"	"KE0331800897"	"G5147"	"q90"	99.8803859999999	5	1	4	13	12	0.2	0.92
"1"	"KE0331800897"	"KEGVS17"	"q80"	51.80439	5	4	1	16	12	0.8	0.75
"1"	"KE0331800897"	"KEGVS17"	"q90"	97.568246	5	1	4	10	9	0.2	0.9
"1"	"KE0331800898"	"G5147"	"q80"	51.602074	5	4	1	14	10	0.8	0.71
"1"	"KE0331800898"	"G5147"	"q90"	99.8803859999999	5	1	4	13	12	0.2	0.92
"1"	"KE0331800898"	"KEGVS17"	"q80"	51.80439	5	4	1	16	12	0.8	0.75
"1"	"KE0331800898"	"KEGVS17"	"q90"	97.568246	5	1	4	10	9	0.2	0.9
"1"	"KE0331800899"	"G5147"	"q80"	51.602074	5	4	1	14	10	0.8	0.71
"1"	"KE0331800899"	"G5147"	"q90"	99.8803859999999	5	1	4	13	12	0.2	0.92
"1"	"KE0331800899"	"KEGVS17"	"q80"	51.80439	5	4	1	16	12	0.8	0.75
"1"	"KE0331800899"	"KEGVS17"	"q90"	97.568246	5	1	4	10	9	0.2	0.9
"1"	"KE0331800900"	"G5147"	"q80"	51.602074	5	4	1	14	10	0.8	0.71
"1"	"KE0331800900"	"G5147"	"q90"	99.8803859999999	5	1	4	13	12	0.2	0.92
"1"	"KE0331800900"	"KEGVS17"	"q80"	51.80439	5	4	1	16	12	0.8	0.75
"1"	"KE0331800900"	"KEGVS17"	"q90"	97.568246	5	1	4	10	9	0.2	0.9
"1"	"KE0372051024"	"KEGVS20"	"q80"	470.876008	2	1	1	11	10	0.5	0.91
"1"	"KE0372051025"	"KEGVS20"	"q80"	470.876008	2	1	1	11	10	0.5	0.91
"1"	"KE0372051026"	"KEGVS20"	"q80"	470.876008	2	1	1	11	10	0.5	0.91
"1"	"KE0372061027"	"KEGVS20"	"q90"	656.92834	3	1	2	3	2	0.33	0.67
"1"	"KE0372061027"	"KEGVS20"	"q95"	866.05788	3	1	2	1	0	0.33	0
"1"	"KE0372061028"	"KEGVS20"	"q90"	656.92834	3	1	2	3	2	0.33	0.67
"1"	"KE0372061028"	"KEGVS20"	"q95"	866.05788	3	1	2	1	0	0.33	0
"1"	"KE0372061029"	"KEGVS20"	"q90"	656.92834	3	1	2	3	2	0.33	0.67
"1"	"KE0372061029"	"KEGVS20"	"q95"	866.05788	3	1	2	1	0	0.33	0
"1"	"KE0372061030"	"KEGVS20"	"q90"	656.92834	3	1	2	3	2	0.33	0.67
"1"	"KE0372061030"	"KEGVS20"	"q95"	866.05788	3	1	2	1	0	0.33	0
"1"	"KE0372061031"	"KEGVS20"	"q90"	656.92834	3	1	2	3	2	0.33	0.67
"1"	"KE0372061031"	"KEGVS20"	"q95"	866.05788	3	1	2	1	0	0.33	0
"1"	"KE0392191089"	"KEGVS20"	"q80"	470.876008	2	1	1	3	2	0.5	0.67
"1"	"KE0392191090"	"KEGVS20"	"q80"	470.876008	2	1	1	3	2	0.5	0.67
"1"	"KE0392191091"	"KEGVS20"	"q80"	470.876008	2	1	1	3	2	0.5	0.67
"1"	"KE0392191092"	"KEGVS20"	"q80"	470.876008	2	1	1	3	2	0.5	0.67
"1"	"KE0392191093"	"KEGVS20"	"q80"	470.876008	2	1	1	3	2	0.5	0.67
"1"	"KE0392191094"	"KEGVS20"	"q80"	470.876008	2	1	1	3	2	0.5	0.67
"1"	"KE0392191095"	"KEGVS20"	"q80"	470.876008	2	1	1	3	2	0.5	0.67
"1"	"KE0412321156"	"G5179"	"rl2"	415.973297119141	2	1	1	1	0	0.5	0
"1"	"KE0412321157"	"G5179"	"rl2"	415.973297119141	2	1	1	1	0	0.5	0
"1"	"KE0412321158"	"G5179"	"rl2"	415.973297119141	2	1	1	1	0	0.5	0
"1"	"KE0412321159"	"G5179"	"rl2"	415.973297119141	2	1	1	1	0	0.5	0
"1"	"KE0412341163"	"G5179"	"rl2"	415.973297119141	7	2	5	2	0	0.29	0
"1"	"KE0412341164"	"G5179"	"rl2"	415.973297119141	7	2	5	2	0	0.29	0
"1"	"KE0412341165"	"G5179"	"rl2"	415.973297119141	7	2	5	2	0	0.29	0
"1"	"KE0412341166"	"G5179"	"rl2"	415.973297119141	7	2	5	2	0	0.29	0
"1"	"KE0412341167"	"G5179"	"rl2"	415.973297119141	7	2	5	2	0	0.29	0
"1"	"KE0412341168"	"G5179"	"rl2"	415.973297119141	7	2	5	2	0	0.29	0
